age,gender,occupation,branch_code,current_balance,churn
36,Male,salaried,384,2889.89,0
40,Female,self_employed,1629,3682.69,0
30,Male,student,826,3678.01,0
52,Female,self_employed,390,2097.33,0
51,Male,salaried,2466,3170.92,0
30,Male,salaried,757,2512.11,0
32,Male,self_employed,399,4381.26,0
36,Female,self_employed,1022,19520.34,0
43,Female,self_employed,922,2216.6,0
56,Female,self_employed,711,2352.42,0
30,Male,salaried,2387,1932.6,0
48,Male,self_employed,1775,1861.02,0
23,Male,student,2505,4961.28,0
29,Male,student,707,2531.02,0
33,Male,self_employed,609,3220.09,0
40,Male,salaried,461,1434.87,0
36,Female,self_employed,215,3271,0
90,,self_employed,192,3463.44,0
76,Female,self_employed,626,822.57,1
37,Male,salaried,1264,49386.35,0
56,Female,self_employed,851,2006.87,0
38,Male,self_employed,717,4002.25,0
70,Male,retired,119,1703.75,0
37,Female,student,60,6016.82,0
65,Male,retired,509,15265.42,0
90,,self_employed,118,2849.05,1
68,Male,self_employed,34,863.04,0
55,Male,salaried,210,2101.58,0
29,Male,salaried,707,48.66,1
33,Female,self_employed,64,4629.07,0
56,Male,,9,3026.31,0
34,Female,self_employed,1303,4318.85,0
39,Male,salaried,137,3943.22,0
63,Female,self_employed,240,4578.71,0
33,Female,salaried,84,1621.22,0
59,Female,self_employed,144,5452.09,0
51,Male,self_employed,102,2447.26,1
66,Male,self_employed,115,3291.07,0
27,Female,student,516,2461.05,0
49,Male,self_employed,1771,14375.25,0
46,Female,self_employed,2734,6367.09,0
28,Male,student,1689,5696.49,0
58,Female,self_employed,89,2420.77,0
44,Male,self_employed,809,1826.86,0
50,Male,self_employed,3716,2186.36,0
59,Male,salaried,539,9166.62,0
30,Male,salaried,572,1843.91,1
54,Male,salaried,1001,101.67,0
35,Female,self_employed,118,15013.56,0
64,Male,self_employed,1290,92.07,1
36,Male,self_employed,2244,6723.46,0
42,Female,self_employed,177,454.39,0
40,Male,self_employed,908,3650.99,0
20,Female,student,367,1482.36,0
47,Male,salaried,1638,7331.51,1
44,Male,salaried,288,2728.12,0
34,Male,salaried,87,2192.55,0
37,Male,salaried,216,945.56,1
32,Male,salaried,41,7118.59,0
28,Male,salaried,663,790.98,1
32,Female,self_employed,1061,3653.15,0
75,Male,salaried,821,87003.36,0
78,Male,self_employed,7,7071.26,0
30,Female,self_employed,575,588.87,1
43,Female,salaried,407,108.16,1
90,,self_employed,263,3113.39,0
77,Male,retired,668,2372.53,0
47,Female,self_employed,2365,874.19,1
32,Male,self_employed,1888,8333.32,0
58,Male,self_employed,2829,5964.99,1
9,Female,student,516,3583.18,0
45,Male,self_employed,1014,3291.44,0
45,Male,salaried,60,16401.77,0
49,Female,self_employed,240,10882.95,0
35,Male,salaried,1201,10950.96,0
47,Male,salaried,714,23148.17,0
47,Male,self_employed,641,334.88,1
47,Female,self_employed,1226,386.93,1
61,Female,retired,270,17382.72,0
29,Male,self_employed,737,13392.57,1
55,Male,self_employed,922,1714.59,0
57,Female,self_employed,742,2913.62,0
33,Male,self_employed,809,1808.31,0
34,Female,salaried,1464,3241.99,0
64,Male,self_employed,60,1102.92,0
64,Male,self_employed,3503,14101.54,1
34,Female,self_employed,1068,2180.03,0
48,Male,self_employed,755,1951.24,1
36,Female,self_employed,501,1366.32,0
50,Male,salaried,153,2850.35,0
62,Male,self_employed,187,3682.15,0
51,Female,self_employed,340,20248.14,1
47,Male,self_employed,34,45678.46,0
30,Female,self_employed,212,840.73,0
69,Male,self_employed,193,2234.45,0
29,Male,self_employed,415,4826.81,0
37,Female,self_employed,20,3568.52,0
56,Male,self_employed,118,5377.59,0
52,Male,self_employed,865,329.38,1
74,Female,self_employed,19,2987.47,0
37,Female,salaried,2690,2423.86,0
70,Female,self_employed,477,4140.27,0
54,Male,self_employed,271,1056.63,0
41,Female,self_employed,118,1795.44,0
67,Male,retired,307,3084.48,0
45,Male,self_employed,3247,69.1,1
60,Male,self_employed,54,1309.91,0
50,Male,salaried,180,4140.89,1
32,Male,salaried,75,192.28,1
42,Male,self_employed,2294,2234.16,0
40,Female,self_employed,920,4983.38,0
31,Male,salaried,1675,354.45,1
68,Male,retired,13,2044.12,0
34,Male,self_employed,158,22314.54,0
27,Male,salaried,1401,3649.48,0
33,Female,self_employed,954,2494.9,0
85,Female,self_employed,539,5213.86,0
58,Female,self_employed,1671,9187.58,0
46,Male,salaried,1358,2028.69,0
90,Female,self_employed,43,4406.16,0
42,Female,self_employed,629,1855.8,0
32,Female,self_employed,1444,3391.78,0
44,Female,self_employed,384,1800.37,0
56,Female,self_employed,1759,1871.13,0
40,Male,self_employed,853,8658.57,0
82,Female,self_employed,235,2399.54,0
40,Male,self_employed,2979,2271.25,0
52,Male,self_employed,2532,6341.02,0
37,Male,salaried,289,4054.09,0
72,Female,self_employed,1663,3130.11,0
85,Male,retired,149,6821.58,0
61,Male,retired,1043,2252.16,0
55,Female,self_employed,2058,25229.92,0
42,Female,self_employed,88,15695.92,0
32,Female,salaried,2632,4236.9,0
15,Male,student,59,1947.91,0
48,Female,self_employed,19,2652.93,0
51,Male,salaried,1484,7463.23,0
43,Female,self_employed,16,21374.1,0
62,Female,self_employed,52,3932.69,0
44,Male,salaried,1790,3072.01,0
70,Male,self_employed,946,6480.17,0
49,Female,self_employed,621,2724.35,0
24,Male,self_employed,2428,7227.62,0
52,Female,self_employed,2071,124446.45,1
38,Male,salaried,361,4943.82,0
49,Male,self_employed,2747,308.82,1
44,Male,salaried,1993,12359.82,0
43,Male,self_employed,2450,2615.98,0
32,Female,self_employed,1880,2027.93,0
43,Male,self_employed,1387,52.66,1
29,Female,salaried,1894,3478.21,0
45,Female,salaried,501,5919.73,0
64,Female,self_employed,582,5264.5,0
48,Male,self_employed,596,18229.65,0
52,Male,salaried,101,618.5,1
90,Male,retired,460,4107.08,0
39,Female,self_employed,1309,1904.85,1
56,Male,self_employed,33,125.83,1
4,Female,student,5,6075.21,0
43,Female,self_employed,3874,37271.47,0
61,Female,salaried,7,1374.77,1
34,Female,self_employed,616,2796.29,0
53,Male,self_employed,200,2898.79,0
44,Male,self_employed,60,522.59,1
90,,self_employed,271,181.62,0
30,Male,salaried,972,2252.06,1
63,Male,self_employed,1202,2137.23,0
53,Male,salaried,744,5087.34,0
59,Male,self_employed,1978,10706.15,0
51,Male,self_employed,193,3425.73,0
80,Male,retired,318,59837.2,0
19,Male,student,85,4680.57,0
61,Male,self_employed,248,8711.66,0
52,Female,self_employed,13,2529.08,0
40,Male,self_employed,47,5628.26,0
47,Female,self_employed,177,1495.57,0
59,Male,salaried,170,1853.66,0
46,Male,self_employed,2353,5994.96,1
30,Female,salaried,539,7456.39,0
16,Male,student,5,2256.33,1
26,Male,self_employed,1535,8880.82,0
58,Male,self_employed,364,1741.87,0
52,Male,self_employed,518,17258.59,0
43,Male,self_employed,250,2147.69,0
85,Female,self_employed,238,2526.56,0
27,Female,salaried,925,286.76,0
82,Female,self_employed,882,14041.64,0
90,Male,self_employed,1365,2863.46,0
67,Female,self_employed,329,1528.99,0
46,Male,self_employed,1929,15693.43,0
61,Male,self_employed,341,2479.02,1
34,Female,self_employed,2050,3516.2,0
66,Male,self_employed,145,2173.53,0
58,Male,salaried,2047,6748.34,0
60,Female,self_employed,249,1560.43,0
90,Male,self_employed,1230,53521.33,1
41,Male,self_employed,737,2987.97,0
53,Female,self_employed,822,9941.09,0
40,Male,self_employed,4149,2538.39,0
66,Male,retired,3341,1504.3,0
35,Male,salaried,591,3410.59,0
68,Female,self_employed,403,3643.44,0
34,Male,self_employed,3597,140.81,1
63,Male,salaried,1926,1851.31,0
47,Male,salaried,376,5143.2,1
33,Male,salaried,760,1260.77,1
24,Male,self_employed,593,4575.64,0
21,Male,student,163,1662.16,0
31,Female,self_employed,168,1981.98,0
41,Female,self_employed,1266,3091.37,0
38,Male,salaried,413,11308.79,0
75,Male,retired,41,34052.29,0
67,Male,self_employed,15,3943.96,0
66,Male,retired,1330,2027.49,0
35,Male,self_employed,354,2812.67,0
47,Male,salaried,300,1691.18,1
7,Female,student,296,7182.41,0
27,Male,student,2294,3563.31,0
90,,self_employed,815,30943.06,0
36,Female,salaried,1562,1563.96,0
60,Female,self_employed,419,1087.57,0
29,Female,student,15,2046.23,0
21,Male,student,92,3105.11,0
31,Male,self_employed,307,495.98,1
30,Female,salaried,1226,4798.19,0
26,Female,student,14,1932.64,0
51,Male,self_employed,2160,6307.06,0
43,Female,self_employed,149,1767.06,0
52,Female,self_employed,1015,3815.09,0
52,Female,salaried,356,11715.62,0
90,,self_employed,1702,2377.6,0
66,Female,self_employed,2076,1603.37,0
66,Female,self_employed,212,3173.48,0
32,Male,salaried,1216,105094.54,0
34,Male,salaried,217,3970.42,0
58,Male,self_employed,1711,1444.51,0
14,Male,student,351,2640.89,0
40,Male,self_employed,158,3999.29,0
74,Male,retired,9,1436.83,1
36,Male,salaried,15,9916.16,0
52,Male,self_employed,417,5816.66,1
36,Male,salaried,298,3861.59,0
26,Female,self_employed,627,66.81,1
90,Female,self_employed,1310,1456.35,0
55,Male,self_employed,118,2843.83,0
20,Male,student,247,1098.39,1
54,Male,salaried,47,10467.74,0
41,Female,self_employed,1733,11974.02,1
51,Female,self_employed,10,5338.35,0
61,Male,salaried,93,5836.11,1
90,,self_employed,289,160.35,0
67,Female,self_employed,1701,1478.91,0
38,Male,salaried,1574,4209.68,0
42,Female,self_employed,17,2343.35,0
53,Male,self_employed,357,2674.96,1
32,Male,salaried,2432,4863.67,0
49,Female,self_employed,86,4765.24,0
59,Male,self_employed,50,25463.25,1
31,Male,salaried,1662,3744.67,0
63,Female,self_employed,86,4024.2,0
23,Female,student,934,11622.19,0
47,Female,salaried,158,7510.49,0
37,Female,self_employed,1052,5818.68,0
51,Female,self_employed,1227,6872.19,0
14,Male,student,595,2196.05,0
23,Male,self_employed,571,1157.5,1
69,Male,retired,79,1296.38,0
37,Male,self_employed,263,6007.4,0
50,Male,self_employed,2303,7925.77,0
30,Female,salaried,88,671.98,0
76,Male,retired,1035,1619.62,0
51,Female,self_employed,16,1658.58,0
42,Male,salaried,249,14708.09,0
90,,self_employed,455,1761.15,0
54,Male,salaried,49,2983.9,0
59,Male,self_employed,592,4545.49,0
79,Male,self_employed,1128,2719.43,0
43,Male,self_employed,30,3827.13,0
47,Female,salaried,89,35418.82,0
60,Male,salaried,1059,3444.06,0
74,Male,self_employed,145,6063.66,0
88,Male,retired,134,14364.67,0
33,Male,self_employed,813,4664.24,0
10,Female,student,18,2261.91,0
46,Male,salaried,50,1004.15,0
61,Male,salaried,235,4253.83,0
64,Male,self_employed,1242,6293.39,0
40,Male,self_employed,1400,5240.54,0
45,Male,salaried,1917,2058.16,0
69,Female,self_employed,162,12574.47,0
44,Male,self_employed,1298,2289.25,0
24,Male,salaried,1369,704.44,1
71,Female,self_employed,648,739.16,1
37,Male,salaried,543,213.14,1
22,Male,student,136,2259.81,0
73,Male,retired,956,5380.52,0
40,Female,self_employed,1624,12065.02,0
70,Male,self_employed,399,183.75,0
51,Male,self_employed,284,4102.96,0
23,Female,student,1123,3730.85,0
50,Male,self_employed,2432,10066.53,0
64,Male,self_employed,52,3378.21,0
62,Male,self_employed,1371,13299.96,1
22,Male,student,153,686.04,1
68,Male,self_employed,210,58621.14,0
31,Male,self_employed,751,10784.54,0
45,Female,salaried,830,2431.62,0
48,Male,self_employed,27,4095.64,0
13,Male,student,455,1806.04,0
54,Male,self_employed,50,2814.37,0
64,Male,self_employed,3026,941.75,1
23,Male,self_employed,3323,4822.58,0
27,Female,student,14,609.33,0
56,Male,salaried,523,788.27,1
36,Male,self_employed,88,11246.06,0
24,Male,salaried,439,2867.88,0
34,Male,self_employed,361,20241.09,0
35,Female,self_employed,1875,1515.56,0
53,Male,self_employed,550,2077.38,0
70,Male,retired,1266,2379.59,0
47,Male,salaried,393,1841.96,0
43,Male,self_employed,240,9604.09,0
90,,self_employed,67,4762.03,1
39,Female,self_employed,500,3585.78,0
57,Male,salaried,789,1607.05,0
54,Male,self_employed,993,3929.65,0
56,Female,self_employed,176,5020.84,0
40,Male,salaried,967,9038.47,0
30,Male,self_employed,641,3619.32,0
56,Female,self_employed,1363,4796.08,0
65,Female,self_employed,875,24332.54,0
43,Female,salaried,998,2551.71,0
8,Male,student,1803,2064.08,0
36,Male,self_employed,69,2127.05,1
37,Male,self_employed,1024,7634.49,0
90,Male,self_employed,89,2574.54,0
79,Male,self_employed,14,12988.27,0
46,Male,self_employed,64,6619.93,0
48,Female,self_employed,888,6474.51,0
29,Male,salaried,54,1928.36,0
59,Female,self_employed,1332,6117.75,0
46,Male,salaried,190,1850,0
68,Male,self_employed,484,15260.71,1
37,Male,self_employed,4046,7114.51,0
1,Male,self_employed,650,1076091.29,1
43,Male,salaried,145,39221.39,0
53,Male,salaried,503,7000.78,0
50,Female,self_employed,160,3733.62,0
45,Male,salaried,1292,10630.58,0
68,Female,self_employed,249,2912.51,0
62,Male,self_employed,481,1499.71,0
50,Male,salaried,2958,5768.38,0
53,Female,self_employed,21,41484.77,1
40,Female,self_employed,528,4269.99,0
41,Male,self_employed,75,3430.4,0
27,Male,student,365,2022.34,0
34,Female,self_employed,493,1795.6,0
64,Female,self_employed,1752,40055.25,0
55,Male,salaried,1235,3916,0
88,Male,retired,7,5391.57,0
75,Male,self_employed,158,20853.99,0
60,Female,self_employed,1586,4100.99,0
45,Female,salaried,92,6460.8,1
69,Female,self_employed,312,3907.36,0
51,Male,self_employed,377,25874.17,0
47,Female,self_employed,1755,18950.87,0
14,Male,student,43,9324.59,0
44,Female,self_employed,1910,1469.84,0
35,Female,self_employed,860,7154.86,0
45,Male,salaried,1572,4124.01,0
49,Male,salaried,2649,658.83,0
28,Female,salaried,32,3627.74,0
43,Male,self_employed,146,2968.68,0
60,Male,self_employed,1253,4278.35,0
60,Male,salaried,512,1408.6,0
49,Male,self_employed,1799,2241.56,1
59,Male,salaried,1387,2233.55,0
28,Female,self_employed,678,214,1
46,Male,self_employed,101,22695.01,0
20,Female,student,1390,2682.73,0
44,Female,salaried,3874,8084.23,0
30,Female,self_employed,206,5689.2,1
53,Female,self_employed,3642,7117.46,0
44,Male,self_employed,21,285.48,1
50,Male,self_employed,801,3493.17,0
44,Male,salaried,2944,6013.65,0
26,Male,salaried,163,8542.9,0
90,,self_employed,79,12395.56,1
64,Male,retired,478,1327.59,0
32,Male,self_employed,802,4955.5,0
36,Female,self_employed,447,4003.82,0
33,Female,salaried,159,5454.27,1
57,Male,salaried,1226,26862.83,1
39,Male,self_employed,812,4719.22,1
45,Female,self_employed,358,2740.39,0
27,Female,self_employed,1566,8574.11,0
39,Male,salaried,324,3977.39,0
32,Female,self_employed,6,1014.29,0
46,Male,self_employed,1909,1996.11,1
9,Male,student,106,1956.63,0
21,Female,student,1711,4280.57,0
44,Male,self_employed,2799,3773.65,0
42,Female,self_employed,572,7877,0
90,,self_employed,60,811.25,0
38,Female,salaried,31,2187.55,0
52,Male,self_employed,189,3237.34,0
39,Female,self_employed,133,2001.77,1
53,Female,self_employed,226,3173.72,0
63,Male,retired,3881,5481.63,0
30,Male,self_employed,1343,2573.28,1
61,Male,self_employed,2190,4153.21,0
54,Male,self_employed,1,6479.52,0
75,Female,self_employed,63,11094.25,0
51,Male,self_employed,17,12324.2,1
58,Male,self_employed,12,3114.55,1
90,Male,self_employed,120,3561.41,0
47,Male,self_employed,2535,3894.67,0
85,Female,self_employed,1831,2274.88,0
27,Male,student,314,5866.33,0
45,Male,salaried,139,1393,0
48,Female,self_employed,423,4876.65,0
32,Female,self_employed,458,2250.15,0
44,Female,self_employed,2064,5845.1,0
41,Female,self_employed,285,1535.86,0
38,Male,self_employed,624,1753.37,0
90,,self_employed,86,147.2,1
65,Male,self_employed,2948,191.52,1
38,Male,salaried,1375,1785.36,0
53,Female,salaried,36,825.47,1
45,Female,salaried,329,2516.21,0
64,Male,retired,1679,2184.82,1
43,Male,salaried,239,3487.57,0
42,Female,salaried,1123,754.12,1
65,Male,retired,3178,3274.15,0
59,Male,self_employed,84,2252.83,0
42,Male,self_employed,193,4075.45,0
48,Male,self_employed,1681,3323.02,0
65,Female,self_employed,539,17106.86,0
58,Male,salaried,2383,10852.69,0
27,Female,self_employed,325,4191.34,0
41,Female,salaried,811,11912.47,0
82,Male,retired,1711,2563.48,0
39,Female,self_employed,484,8843.96,0
61,Female,self_employed,578,1675.68,0
73,Male,retired,320,14057.12,0
66,Female,self_employed,1352,5327.54,0
30,Female,self_employed,2428,2379.99,1
29,Male,salaried,184,1136.32,1
47,Female,self_employed,80,22469.55,0
36,Male,self_employed,84,1638.5,0
64,Male,retired,2694,-712.24,1
47,Male,self_employed,350,4710.19,0
28,Female,student,411,4564.96,0
76,Male,self_employed,52,239.36,1
57,Female,self_employed,39,7546.26,0
37,Male,self_employed,1649,1570.87,0
41,Male,salaried,351,1365.57,0
90,Male,self_employed,330,2881.31,1
62,Male,self_employed,973,2096.89,0
52,Female,salaried,2904,570.88,1
37,Female,self_employed,486,5644.52,0
55,Male,self_employed,186,2150.49,0
35,Male,self_employed,315,6336.23,0
19,Female,student,789,1997.13,0
55,Male,self_employed,1488,1224.97,0
32,Male,self_employed,961,1623.81,1
28,Male,self_employed,1465,2449.85,0
28,Female,self_employed,3719,48.86,1
48,Male,self_employed,949,4349.33,0
50,Male,self_employed,3,1797.6,0
54,Male,self_employed,279,50988.64,0
28,Male,salaried,398,3703.72,0
24,Female,student,1,9164.28,0
48,Male,self_employed,587,2563.37,0
10,Male,student,789,861.57,1
54,Female,self_employed,749,4035.77,0
49,Male,self_employed,501,1575.16,0
51,Male,self_employed,886,11434.27,0
69,Male,retired,26,18695.95,0
90,,self_employed,1419,2063.26,0
15,Male,student,1451,1428.35,0
34,Male,self_employed,1267,10852.23,0
52,Female,self_employed,357,5669.84,0
68,Male,retired,166,12933.85,0
39,Male,salaried,1280,12218.03,0
33,Male,salaried,1087,3582.58,0
39,Male,self_employed,1739,4446.16,0
55,Male,self_employed,85,1263.43,0
63,Female,self_employed,17,1541.05,0
25,Female,student,488,19282.97,0
28,Male,self_employed,3198,14398.28,0
81,Male,retired,349,2797.83,0
59,Male,salaried,114,7949.42,0
40,Male,salaried,1890,4720.56,0
48,Male,self_employed,115,7357.85,0
67,Male,self_employed,14,2248.84,0
64,Male,salaried,744,65952.85,1
38,Male,self_employed,2753,1340.16,0
87,Male,retired,26,3805.12,0
44,Male,self_employed,132,2631.8,0
53,Male,self_employed,131,5066.09,0
37,Male,salaried,57,4992.99,0
57,Male,self_employed,2729,24034.36,0
59,Female,self_employed,13,1443.84,0
65,Male,salaried,273,4565.49,0
43,Female,self_employed,2793,1733.94,0
40,Male,self_employed,388,8190.73,0
37,Female,salaried,1673,5368.27,0
34,Male,salaried,1673,8019.7,0
53,Female,self_employed,901,6510.33,0
55,Male,self_employed,157,12853.85,0
37,Female,self_employed,622,10478.55,0
37,Male,self_employed,163,10984.46,0
24,Female,self_employed,685,1228.77,1
37,Female,self_employed,672,6902.37,0
22,Male,student,1310,26220.25,1
51,Male,self_employed,1289,14239.01,0
40,Male,salaried,2047,4830.56,0
38,Male,self_employed,219,13030.85,0
33,Female,self_employed,622,4435.7,0
46,Male,salaried,175,24046.63,0
36,Female,self_employed,11,3227.32,0
32,Female,self_employed,1224,2908.5,0
52,Male,self_employed,1663,232.8,1
34,Male,self_employed,48,4300.96,0
31,Female,salaried,1045,6689.22,0
66,Male,self_employed,33,122.92,1
87,Male,retired,2565,8001.79,0
65,Female,self_employed,93,180.68,0
57,Female,self_employed,215,13131.93,1
48,Male,self_employed,2204,3718.58,1
74,Male,salaried,1662,4877.53,0
38,Male,salaried,305,8012.53,0
65,Male,self_employed,600,7529.43,0
76,Female,self_employed,1326,4128.11,0
31,Female,salaried,1001,5558.68,0
49,Male,self_employed,1365,6662.92,0
51,Male,salaried,975,21647.47,0
26,Female,student,1844,13470.68,1
13,Female,student,868,1508.51,0
69,Female,self_employed,356,11941.09,0
53,Male,self_employed,1359,9921.29,0
49,Male,self_employed,60,10404.58,0
33,Male,self_employed,17,3994.55,0
73,Male,salaried,1085,12755.66,0
53,Female,salaried,184,849.82,0
50,Male,self_employed,43,872.3,0
44,Female,self_employed,1794,95521.91,0
60,Male,salaried,2033,1977.92,0
39,Male,self_employed,2749,1561.6,0
50,Male,self_employed,2782,6170.36,0
59,Male,self_employed,1259,1979.11,1
17,Female,student,280,1906.24,0
26,Female,self_employed,3611,614.68,1
61,Male,self_employed,788,1606.39,0
31,Female,self_employed,118,1337.59,0
52,Female,self_employed,84,2020.08,0
22,Male,self_employed,557,1642.43,0
26,Female,student,1023,8716.89,0
44,Female,self_employed,10,1572.36,1
40,Male,self_employed,395,1210.52,0
33,Female,self_employed,2239,4760.07,0
48,Female,self_employed,13,6877.96,0
86,Male,retired,16,2549.71,0
38,Male,self_employed,324,9093.81,0
55,Male,self_employed,16,16151.21,0
39,Male,salaried,248,122114.79,0
50,Male,self_employed,956,7611.94,0
67,Male,self_employed,127,814.7,0
42,Male,self_employed,252,965.66,0
41,Male,self_employed,736,14885.94,0
42,Male,self_employed,2054,1928.44,0
34,Male,salaried,2168,5942.54,0
37,Male,self_employed,812,6034.69,0
11,Female,student,849,10586.38,0
27,Male,student,816,2826.11,0
48,Male,self_employed,1518,40049.08,0
37,Male,self_employed,173,4897.62,0
58,Male,salaried,1695,2191.64,0
49,Male,salaried,10,5330.28,0
90,Male,self_employed,105,1466.69,0
69,Female,retired,426,3716.01,0
57,Male,salaried,1587,23985.86,0
9,Female,student,1846,8360.73,0
30,Male,salaried,260,3051.29,1
83,Male,self_employed,1335,102.74,1
46,Male,self_employed,438,104.14,1
52,Male,salaried,2695,19.2,1
28,Male,self_employed,866,5384.05,0
74,Female,self_employed,2091,2370.3,0
55,Female,self_employed,2531,3808.52,0
28,Male,self_employed,3202,14488.58,0
66,Male,self_employed,2710,3613.05,0
56,Male,salaried,1751,1797.63,1
45,Male,self_employed,1998,3116.56,0
48,Male,self_employed,220,2063.03,0
40,Female,salaried,1561,19915.51,0
34,Male,salaried,1324,975.72,1
65,Male,salaried,1360,4178.63,0
31,Female,salaried,15,2315.56,0
90,Female,self_employed,271,10966.22,0
40,Male,self_employed,798,21225.38,0
48,Male,salaried,86,8186.34,0
50,Male,salaried,1916,2080.03,0
72,Male,self_employed,151,5784.83,0
37,Female,self_employed,79,2992.76,0
43,Female,self_employed,4175,2127.93,0
61,Male,self_employed,416,5771.4,0
34,Female,self_employed,540,3792.27,0
67,Male,salaried,294,3129.49,1
36,Female,self_employed,558,4770.5,0
42,Female,self_employed,465,7128.74,1
38,Female,self_employed,365,7191,0
28,Female,salaried,738,7637.04,0
41,Female,self_employed,922,3970.52,0
24,Female,self_employed,733,2730.15,1
36,Female,self_employed,478,9624.27,1
45,Male,salaried,1757,6615.09,0
32,Male,salaried,700,3930.12,0
68,Female,self_employed,619,1183.12,1
68,Female,self_employed,1365,3687.16,0
63,Female,salaried,2212,2889.81,0
41,Female,salaried,49,1361.35,0
35,Male,salaried,937,3721.3,0
37,Female,self_employed,525,241.73,1
46,Male,salaried,582,3822.08,1
66,Male,,501,4701.24,0
45,Female,salaried,34,1928.3,0
27,Male,student,1666,1687.4,0
50,Male,salaried,527,1794.52,0
34,Female,self_employed,478,2875.96,0
29,Female,self_employed,2870,555.97,1
54,Female,self_employed,1576,5729.22,0
56,Male,salaried,142,9150.75,1
38,Male,salaried,155,3800.59,0
61,Male,self_employed,9,20330.67,1
44,Male,salaried,592,1960.9,0
67,Male,retired,715,3008.04,0
39,Male,salaried,39,3460.56,1
56,Female,self_employed,1907,3775.82,0
11,Female,student,6,1965.07,0
44,Female,self_employed,2691,1297.84,1
45,Female,self_employed,2053,15906.93,1
40,Female,self_employed,32,3648.18,0
60,Female,self_employed,158,1358.44,0
38,Female,self_employed,2524,2638.52,0
40,Male,salaried,258,1507.92,0
39,Female,self_employed,142,487.06,1
40,Male,salaried,241,4894.71,0
44,Female,self_employed,570,104.1,1
35,Male,self_employed,768,148.84,1
36,Male,self_employed,2348,2282.63,1
36,Female,self_employed,1078,738.96,1
27,Male,salaried,88,3710.41,0
28,Female,self_employed,2074,2610.74,0
82,Male,retired,14,2489.44,0
42,Male,self_employed,28,1470.23,0
50,Male,salaried,553,4794.73,0
77,Male,retired,578,10874.08,0
47,Male,salaried,44,8359.9,0
39,Female,self_employed,1822,5863.63,0
90,,self_employed,1557,22713.07,0
64,Male,retired,352,23682.76,0
78,Male,retired,886,3348.36,0
66,Male,self_employed,2831,17062.13,0
53,Female,self_employed,143,357.37,1
57,Male,self_employed,1396,11798.56,1
82,Male,retired,1336,3644.56,0
70,Female,self_employed,2,13890.96,0
65,Female,self_employed,102,1638.27,0
50,Female,self_employed,3,7464.66,0
84,Male,retired,721,4171.3,0
69,Female,retired,1290,10524.78,0
25,Female,student,8,1486.83,0
51,Male,salaried,1357,2067.94,0
59,Female,self_employed,736,6271.21,0
36,Female,self_employed,1229,1456.9,1
59,Male,self_employed,848,659.5,1
10,Female,salaried,77,11824.36,1
54,Male,self_employed,645,299.54,1
42,Male,self_employed,180,3565.69,0
29,Male,self_employed,540,8829,0
69,Female,self_employed,1540,1684.09,0
54,Female,self_employed,10,2124.33,0
24,Male,self_employed,171,5559.46,0
81,Male,retired,107,1477.83,1
27,Male,self_employed,571,1895.9,0
52,Male,self_employed,2,782.41,0
80,Male,retired,212,6544.99,0
74,Female,self_employed,1205,2696.29,1
30,Male,student,519,2654.81,0
41,Female,self_employed,1904,7552.88,0
58,Female,self_employed,1370,22471.22,0
38,Female,self_employed,721,2143.29,0
35,Female,self_employed,7,2241.53,0
61,Male,self_employed,475,3381.12,0
33,Female,salaried,1364,4573.84,0
21,Female,student,80,8158.33,0
51,Female,salaried,729,6038.29,0
46,Male,salaried,75,14013.4,0
15,Female,student,663,2341.79,0
54,Male,salaried,159,13779.38,0
51,Female,self_employed,222,958.17,0
39,Male,salaried,15,5741.02,0
76,Female,self_employed,389,2409.91,0
33,Female,salaried,1736,2888.94,0
28,Male,salaried,521,3516.33,0
41,Male,salaried,886,5621.56,0
90,Male,retired,1628,74800.32,0
36,Female,self_employed,3860,13330.09,0
31,Male,self_employed,170,7411.93,0
51,Female,self_employed,60,396.2,1
37,Female,self_employed,175,2955.92,0
38,Female,self_employed,1292,2338.23,0
53,Female,salaried,55,3161.84,0
27,Male,self_employed,1402,344.27,1
90,Male,self_employed,1374,2599.25,0
25,Female,salaried,398,1079.48,0
25,Female,student,153,5767.06,0
52,Male,self_employed,235,4157.14,0
43,Female,self_employed,1995,2044.98,0
38,Male,self_employed,20,116.28,1
39,Female,self_employed,2803,4502.79,0
41,Male,self_employed,643,693.17,1
12,Female,student,442,2222.6,0
43,Male,self_employed,525,13798.3,0
33,Male,self_employed,307,2916.87,0
26,Male,salaried,896,1375.36,0
52,Male,self_employed,114,357.24,1
53,Male,self_employed,1224,5039.7,0
24,Female,salaried,1445,8979.1,0
58,Male,self_employed,105,539.56,0
58,Male,self_employed,36,1370.18,0
31,Female,salaried,15,594.54,1
81,Male,retired,40,3920.71,0
53,Male,salaried,522,27824.91,0
71,Male,retired,682,2624.77,0
16,Male,student,5,36.62,1
10,Female,student,813,3116.54,0
45,Male,salaried,737,1790.18,0
38,Female,salaried,1670,11358.27,0
64,Male,salaried,516,4598.8,0
55,Male,self_employed,2054,1910.3,0
76,Female,self_employed,279,3052.4,0
46,Female,self_employed,19,11.36,1
60,Female,salaried,936,12846.27,0
33,Female,self_employed,466,5225.49,0
33,Female,self_employed,277,9439.93,0
66,Male,salaried,591,11793.43,0
51,Male,self_employed,1396,2042.1,0
58,Female,self_employed,1445,1644.08,0
29,Male,salaried,590,2005.73,0
34,Male,self_employed,294,2346.42,0
